"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-01543612-s","['retiring', 'unassuming']","not arrogant or presuming","['unassuming to a fault, skeptical about the value of his work', 'a shy retiring girl']","[]","[]","[]","[]"
"oewn-00308592-s","['unable']","(usually followed by `to') lacking necessary physical or mental ability","['dyslexics are unable to learn to read adequately', 'the sun was unable to melt enough snow']","[]","[]","[]","[]"
"oewn-09844011-n","['authority']","(usually plural) persons who exercise (administrative) control over others","['the authorities have issued a curfew']","[]","[]","[]","[]"
"oewn-00201575-r","['hopefully']","it is hoped","['hopefully the weather will be fine on Sunday']","[]","[]","[]","[]"
"oewn-03675212-n","['limiter', 'clipper']","(electronics) a nonlinear electronic circuit whose output is limited in amplitude; used to limit the instantaneous amplitude of a waveform (to clip off the peaks of a waveform)","['a limiter introduces amplitude distortion']","[]","[]","[]","[]"
"oewn-01814304-s","['upsetting', 'disconcerting']","causing an emotional disturbance","['his disconcerting habit of greeting friends ferociously and strangers charmingly', 'an upsetting experience']","[]","[]","[]","[]"
"oewn-00713761-v","['play', 'trifle', 'dally']","consider not very seriously","['He is trifling with her', 'She plays with the thought of moving to Tasmania']","[]","[]","[]","[]"
"oewn-02290922-a","['induced']","brought about or caused; not spontaneous","['a case of steroid-induced weakness']","['oewn-02290110-a']","[['spontaneous', 'self-generated']]","['happening or arising without apparent external cause']","[['spontaneous laughter', 'spontaneous combustion', 'a spontaneous abortion']]"
"oewn-00164973-n","['nomination']","the act of officially naming a candidate","['the Republican nomination for Governor']","[]","[]","[]","[]"
"oewn-02733337-v","['stay', 'stay on', 'remain', 'continue']","continue in a place, position, or situation","['After graduation, she stayed on in Cambridge as a student adviser', 'Stay with me, please', 'despite student protests, he remained Dean for another year', 'She continued as deputy mayor for another year']","[]","[]","[]","[]"
"oewn-00559920-n","['run', 'running', 'running play', 'running game']","(American football) a play in which a player attempts to carry the ball through or past the opposing team","['the defensive line braced to stop the run', 'the coach put great emphasis on running']","[]","[]","[]","[]"
"oewn-00470985-r","['strategically']","with regard to strategy","['strategically important decisions']","[]","[]","[]","[]"
"oewn-01138840-n","['organization', 'organisation']","the act of organizing a business or an activity related to a business","['he was brought in to supervise the organization of a new department']","[]","[]","[]","[]"
"oewn-00042168-r","['specifically']","in distinction from others","['a program specifically for teenagers', 'he is interested specifically in poisonous snakes']","['oewn-00042364-r']","[['in general', 'in the main', 'generally']]","['without distinction of one from others']","[['he is interested in snakes in general']]"
"oewn-00877942-s","['driving']","acting with vigor","['responsibility turned the spoiled playboy into a driving young executive']","[]","[]","[]","[]"
"oewn-01758079-v","['prepare']","to prepare verbally, either for written or spoken delivery","['prepare a report', 'prepare a speech']","[]","[]","[]","[]"
"oewn-00207026-r","['charitably']","in a charitable manner","['she treated him charitably']","[]","[]","[]","[]"
"oewn-02128403-s","['flyaway', 'flighty', 'head-in-the-clouds', 'scatterbrained']","guided by whim and fancy","['flighty young girls']","[]","[]","[]","[]"
"oewn-02556027-s","['green']","looking pale and unhealthy","[""you're looking green"", 'green around the gills']","[]","[]","[]","[]"
"oewn-00293803-a","['busy']","actively or fully engaged or occupied","['busy with her work', 'a busy man', 'too busy to eat lunch']","['oewn-00295041-a']","[['idle']]","['not in action or at work']","[['an idle laborer', 'idle drifters', 'the idle rich', 'an idle mind']]"
"oewn-07293990-n","['contact', 'touch']","a communicative interaction","['the pilot made contact with the base', 'he got in touch with his colleagues']","[]","[]","[]","[]"
"oewn-00597527-v","['know']","have fixed in the mind","['I know Latin', 'This student knows her irregular verbs', 'Do you know the poem well enough to recite it?']","[]","[]","[]","[]"
"oewn-02298730-a","['stable']","resistant to change of position or condition","['a stable ladder', 'a stable peace', 'a stable relationship', 'stable prices']","['oewn-02299575-a']","[['unstable']]","['lacking stability or fixity or firmness']","[['unstable political conditions', 'the tower proved to be unstable in the high wind', 'an unstable world economy']]"
"oewn-00967515-n","['force', 'violence']","an act of aggression (as one against a person who resists)","['he may accomplish by craft in the long run what he cannot do by force and violence in the short one']","[]","[]","[]","[]"
"oewn-01189459-s","['massive']","consisting of great mass; containing a great quantity of matter","['Earth is the most massive of the terrestrial planets']","[]","[]","[]","[]"
"oewn-00369214-r","['explicitly']","in an explicit manner","['in his foreword Professor Clark puts it explicitly']","['oewn-00369055-r']","[['implicitly']]","['without ever expressing so clearly']","[['he implicitly assumes that you know the answer']]"
"oewn-02419189-a","['thick']","not thin; of a specific thickness or of relatively great extent from one surface to the opposite usually in the smallest of the three solid dimensions","['an inch thick', 'a thick board', 'a thick sandwich', 'spread a thick layer of butter', 'thick coating of dust', 'thick warm blankets']","['oewn-02420960-a']","[['thin']]","['of relatively small extent from one surface to the opposite or in cross section']","[['thin wire', 'a thin chiffon blouse', 'a thin book', 'a thin layer of paint']]"
"oewn-00820214-v","['concede', 'profess', 'confess']","admit (to a wrongdoing)","['She confessed that she had taken the money']","[]","[]","[]","[]"
"oewn-02538261-v","['experiment']","to conduct a test or investigation","['We are experimenting with the new drug in order to fight this disease']","[]","[]","[]","[]"
"oewn-03163722-a","['pencilled', 'penciled']","drawn or written with a pencil","['a penciled sketch', 'the penciled message']","[]","[]","[]","[]"
"oewn-00840954-s","['labored', 'heavy', 'laboured']","requiring or showing effort","['heavy breathing', 'the subject made for labored reading']","[]","[]","[]","[]"
"oewn-01338856-s","['ready', 'quick']","apprehending and responding with speed and sensitivity","['a quick mind', 'a ready wit']","[]","[]","[]","[]"
"oewn-00524524-s","['thorough', 'thoroughgoing', 'exhaustive']","performed comprehensively and completely; not superficial or partial","['an exhaustive study', 'made a thorough search', 'thoroughgoing research']","[]","[]","[]","[]"
"oewn-05043392-n","['athleticism', 'strenuosity']","intense energy","['his music is characterized by a happy athleticism']","[]","[]","[]","[]"
"oewn-02517217-v","['govern', 'order', 'regulate', 'regularise', 'regularize']","bring into conformity with rules or principles or usage; impose regulations","['We cannot regulate the way people dress', 'This town likes to regulate']","[]","[]","[]","[]"
"oewn-00473918-r","['passing', 'surpassingly']","to an extraordinary degree","['she was a surpassingly beautiful woman', 'I will mention only one particular aspect of the current mess because ... this one is surely something new and passing strange']","[]","[]","[]","[]"
"oewn-00011776-a","['abstract']","existing only in the mind; separated from embodiment","[""abstract words like `truth' and `justice'""]","['oewn-00013179-a']","[['concrete']]","['capable of being perceived by the senses; not abstract or imaginary']","[['concrete objects such as trees']]"
"oewn-13812924-n","['foundation']","the basis on which something is grounded","['there is little foundation for his objections']","[]","[]","[]","[]"
"oewn-03166897-a","['sought']","that is looked for","['the long sought relatives']","[]","[]","[]","[]"
"oewn-01192652-s","['burdensome', 'taxing', 'onerous']","not easily borne; wearing","['the burdensome task of preparing the income tax return', ""my duties weren't onerous; I only had to greet the guests"", 'a taxing schedule']","[]","[]","[]","[]"
"oewn-02642409-v","['carry']","be necessarily associated with or result in or involve","['This crime carries a penalty of five years in prison']","[]","[]","[]","[]"
"oewn-01141337-v","['play']","bet or wager (money)","['He played $20 on the new horse', 'She plays the races']","[]","[]","[]","[]"
"oewn-14075885-n","['upset', 'disorder']","a physical condition in which there is a disturbance of normal functioning","['the doctor prescribed some medicine for the disorder', 'everyone gets stomach upsets from time to time']","[]","[]","[]","[]"
"oewn-13337021-n","['duty', 'tariff']","a government tax on imports or exports","['they signed a treaty to lower duties on trade between their countries']","[]","[]","[]","[]"
"oewn-00268242-r","['assuredly']","without a doubt","['the grammar schools were assuredly not intended for the gentry alone']","[]","[]","[]","[]"
"oewn-02216885-v","['buy']","acquire by trade or sacrifice or exchange","['She wanted to buy his love with her dedication to him and his work']","[]","[]","[]","[]"
"oewn-00699870-v","['make']","calculate as being","['I make the height about 100 feet']","[]","[]","[]","[]"
"oewn-01234242-s","['institutionalised', 'institutionalized']","given the character of an institution or incorporated into a structured and usually well-established system","['institutionalized graft', 'institutionalized suicide as practiced in Japan']","[]","[]","[]","[]"
"oewn-00703643-v","['decide']","influence or determine","['The vote in New Hampshire often decides the outcome of the Presidential election']","[]","[]","[]","[]"
"oewn-00186137-r","['irrationally']","in an irrational manner","['they acted irrationally']","['oewn-00186016-r']","[['rationally']]","['in a rational manner']","[['we must act rationally']]"
"oewn-02519126-v","['disadvantage', 'disfavor', 'disfavour']","put at a disadvantage; hinder, harm","['This rule clearly disadvantages me']","['oewn-02518934-v']","[['advantage']]","['give an advantage to']","[['This system advantages the rich']]"
"oewn-00612448-a","['conformist']","marked by convention and conformity to customs or rules or styles","['underneath the radical image teenagers are surprisingly conformist']","['oewn-00612640-a']","[['nonconformist', 'unconformist']]","['not conforming to some norm or socially approved pattern of behavior or thought']","[['their rabidly nonconformist deportment has made them legendary', 'the old stubborn nonconformist spirit of the early settlers']]"
"oewn-01259004-n","['leadership', 'leading']","the activity of leading","['his leadership inspired the team']","[]","[]","[]","[]"
"oewn-00019039-r","['quite']","to the greatest extent; completely","[""you're quite right"", 'she was quite alone', 'was quite mistaken', 'quite the opposite', 'not quite finished', 'did not quite make it']","[]","[]","[]","[]"
"oewn-02512742-v","['condemn']","compel or force into a particular state or activity","['His devotion to his sick wife condemned him to a lonely existence']","[]","[]","[]","[]"
"oewn-00017820-a","['acceptable']","worthy of acceptance or satisfactory","['acceptable levels of radiation', 'performances varied from acceptable to excellent']","['oewn-00018622-a']","[['unacceptable']]","['not acceptable; not welcome']","[['a word unacceptable in polite society', 'an unacceptable violation of personal freedom']]"
"oewn-02074467-s","['distinguishable', 'distinct']","(often followed by `from') not alike; different in nature or quality","['plants of several distinct types', ""the word `nationalism' is used in at least two distinct senses"", 'gold is distinct from iron', 'a tree related to but quite distinct from the European beech', 'management had interests quite distinct from those of their employees']","[]","[]","[]","[]"
"oewn-01658171-v","['make', 'construct', 'build']","make by combining materials and parts","['this little pig made his house out of straw', 'Some eccentric constructed an electric brassiere warmer']","[]","[]","[]","[]"
"oewn-00430512-s","['trenchant', 'clear-cut', 'distinct']","clearly or sharply defined to the mind","['clear-cut evidence of tampering', 'Claudius was the first to invade Britain with distinct...intentions of conquest', 'trenchant distinctions between right and wrong']","[]","[]","[]","[]"
"oewn-01850926-s","['up']","(usually followed by `on' or `for') in readiness","['he was up on his homework', 'had to be up for the game']","[]","[]","[]","[]"
"oewn-01765887-s","['verboten', 'tabu', 'forbidden', 'prohibited', 'out', 'proscribed', 'taboo']","excluded from use or mention","['forbidden fruit', 'in our house dancing and playing cards were out', 'a taboo subject']","[]","[]","[]","[]"
"oewn-07391537-n","['beat']","the sound of stroke or blow","['he heard the beat of a drum']","[]","[]","[]","[]"
"oewn-01963677-s","['lost']","cannot be recovered or regained","['his lost honor']","[]","[]","[]","[]"
"oewn-00229099-a","['best']","(superlative of `good') having the most positive qualities","['the best film of the year', 'the best solution', 'the best time for planting', 'wore his best suit']","['oewn-00231222-a']","[['worst']]","[""(superlative of `bad') most wanting in quality or value or condition""]","[['the worst player on the team', 'the worst weather of the year']]"
"oewn-01874674-a","['professional']","engaged in a profession or engaging in as a profession or means of livelihood","['the professional man or woman possesses distinctive qualifications', 'began her professional career after the Olympics', 'professional theater', 'professional football', 'a professional cook', 'professional actors and athletes']","['oewn-01875320-a']","[['nonprofessional']]","['not professional; not engaged in a profession or engaging in as a profession or for gain']","[['the nonprofessional wives of his male colleagues', 'nonprofessional actors']]"
"oewn-00460453-v","['hasten', 'rush', 'hurry', 'look sharp', 'festinate']","act at high speed","['We have to rush!', ""hurry--it's late!""]","[]","[]","[]","[]"
"oewn-02464331-a","['troubled']","characterized by or indicative of distress or affliction or danger or need","['troubled areas', 'fell into a troubled sleep', 'a troubled expression', 'troubled teenagers']","['oewn-02468337-a']","[['untroubled']]","['not beset by troubles or disturbance or distress']","[['seemed untroubled by doubts of any kind', 'untroubled sleep', 'a kind untroubled face']]"
"oewn-00221674-s","['pretty']","pleasing by delicacy or grace; not imposing","['pretty girl', 'pretty song', 'pretty room']","[]","[]","[]","[]"
"oewn-01835085-v","['obsess']","be preoccupied with something","['She is obsessing over her weight']","[]","[]","[]","[]"
"oewn-01890481-v","['slither', 'slide']","to pass or move unobtrusively or smoothly","['They slid through the wicket in the big gate']","[]","[]","[]","[]"
"oewn-00231927-a","['better']","(comparative of `good') superior to another (of the same class or set or kind) in excellence or quality or desirability or suitability; more highly skilled than another","[""You're a better man than I am, Gunga Din"", 'a better coat', 'a better type of car', 'a suit with a better fit', 'a better chance of success', 'produced a better mousetrap', ""she's better in math than in history""]","['oewn-00232844-a']","[['worse']]","[""(comparative of `bad') inferior to another in quality or condition or desirability""]","[['this road is worse than the first one we took', 'the road is in worse shape than it was', 'she was accused of worse things than cheating and lying']]"
"oewn-01450251-v","['press', 'push']","make strenuous pushing movements during birth to expel the baby","[""`Now push hard,' said the doctor to the woman""]","[]","[]","[]","[]"
"oewn-02624202-v","['hold up', 'go', 'live', 'last', 'endure', 'live on', 'hold out', 'survive']","continue to live and avoid dying","['We went without water and food for 3 days', 'These superstitions survive in the backwaters of America', 'The race car driver lived through several very serious accidents', 'how long can a person last without food and water?"" ""One crash victim died, the other lived']","[]","[]","[]","[]"
"oewn-05057530-n","['currentness', 'currency', 'up-to-dateness']","the property of belonging to the present time","['the currency of a slang term']","[]","[]","[]","[]"
"oewn-00105996-s","['shiftless']","lacking or characterized by lack of ambition or initiative","['a shiftless student', 'studied in a shiftless way', 'shiftless idle youth']","[]","[]","[]","[]"
"oewn-14509574-n","['throw']","a single chance or instance","[""he couldn't afford $50 a throw""]","[]","[]","[]","[]"
"oewn-02497092-s","['down']","becoming progressively lower","['the down trend in the real estate market']","[]","[]","[]","[]"
"oewn-01949797-v","['beat']","sail with much tacking or with difficulty","['The boat beat in the strong wind']","[]","[]","[]","[]"
"oewn-01742655-v","['develop']","make something new, such as a product or a mental or artistic creation","['Her company developed a new kind of building material that withstands all kinds of weather', 'They developed a new technique']","[]","[]","[]","[]"
"oewn-02665057-v","['correlate']","to bear a reciprocal or mutual relation","['Do these facts correlate?']","[]","[]","[]","[]"
"oewn-01450719-v","['draw', 'pull']","cause to move by pulling","['draw a wagon', 'pull a sled']","['oewn-01875972-v']","[['force', 'push']]","['move with force']","[['He pushed the table into a corner']]"
"oewn-13647935-n","['block']","(computer science) a sector or group of sectors that function as the smallest data unit permitted","[""since blocks are often defined as a single sector, the terms `block' and `sector' are sometimes used interchangeably""]","[]","[]","[]","[]"
"oewn-00598855-s","['endless']","having the ends united so as to form a continuous whole","['an endless chain']","[]","[]","[]","[]"
"oewn-00724810-v","['recall']","cause one's (or someone else's) thoughts or attention to return from a reverie or digression","['She was recalled by a loud laugh']","[]","[]","[]","[]"
"oewn-13445650-n","['accession']","a process of increasing by addition (as to a collection or group)","['the art collection grew through accession']","[]","[]","[]","[]"
"oewn-01115009-v","['test']","achieve a certain score or rating on a test","['She tested high on the LSAT and was admitted to all the good law schools']","[]","[]","[]","[]"
"oewn-00244773-r","['competitively']","in competition","['the companies should bid competitively']","['oewn-00244907-r']","[['noncompetitively']]","['in a noncompetitive manner']","[['the scholarships will be awarded noncompetitively']]"
"oewn-01913805-v","['turn', 'move around']","pass to the other side of","['turn the corner', 'move around the obstacle']","[]","[]","[]","[]"
"oewn-01281928-s","['great', 'outstanding']","of major significance or importance","['a great work of art', 'Einstein was one of the outstanding figures of the 20th century']","[]","[]","[]","[]"
"oewn-00512503-r","['significantly']","in a statistically significant way","['the two groups differed significantly']","[]","[]","[]","[]"
"oewn-00358848-r","['high']","far up toward the source","['he lives high up the river']","[]","[]","[]","[]"
"oewn-02034003-v","['separate', 'part', 'split']","go one's own way; move apart","['The friends separated after the party']","[]","[]","[]","[]"
"oewn-02563025-v","['blockade', 'obstruct', 'block', 'hinder', 'stymy', 'stymie', 'embarrass']","hinder or prevent the progress or accomplishment of","['His brother blocked him at every turn']","[]","[]","[]","[]"
"oewn-01069915-s","['servile']","relating to or involving slaves or appropriate for slaves or servants","[""Brown's attempt at servile insurrection"", 'the servile wars of Sicily', 'servile work']","[]","[]","[]","[]"
"oewn-01898642-v","['dance']","move in a graceful and rhythmical way","['The young girl danced into the room']","[]","[]","[]","[]"
"oewn-14472871-n","['want', 'deficiency', 'lack']","the state of needing something that is absent or unavailable","['there is a serious lack of insight into the problem', 'water is the critical deficiency in desert regions', 'for want of a nail the shoe was lost']","[]","[]","[]","[]"
"oewn-02096152-v","['step']","move with one's feet in a specific manner","['step lively']","[]","[]","[]","[]"
"oewn-00289551-a","['reconstructed']","adapted to social or economic change","['a reconstructed feminist']","['oewn-00289675-a']","[['unreconstructed']]","['adhering to an attitude or position widely held to be outmoded']","[['peasants are still unreconstructed small capitalists at heart', 'there are probably more unreconstructed Southerners than one would like to admit']]"
"oewn-02450200-s","['inferior']","lower than a given reference point","['inferior alveolar artery']","[]","[]","[]","[]"
"oewn-01405767-s","['felonious', 'criminal']","involving or being or having the nature of a crime","['a criminal offense', 'criminal abuse', 'felonious intent']","[]","[]","[]","[]"
"oewn-02695935-v","['extend', 'reach out', 'poke out']","reach outward in space","['The awning extends several feet over the sidewalk']","[]","[]","[]","[]"
"oewn-02359603-s","['based']","having a base","['firmly based ice']","[]","[]","[]","[]"
"oewn-00816981-n","['steering', 'direction', 'guidance']","the act of setting and holding a course","['a new council was installed under the direction of the king']","[]","[]","[]","[]"
"oewn-01008407-s","['undone']","not done","['the work could be done or undone and nobody cared']","[]","[]","[]","[]"
"oewn-00761546-v","['plead']","appeal or request earnestly","['I pleaded with him to stop']","[]","[]","[]","[]"
"oewn-05849159-n","['variation', 'version', 'edition', 'variant']","something a little different from others of the same type","['an experimental version of the night fighter', 'a variant of the same word', 'an emery wheel is the modern variation of a grindstone', 'the boy is a younger edition of his father']","[]","[]","[]","[]"
"oewn-00607783-s","['awkward']","causing inconvenience","['they arrived at an awkward time']","[]","[]","[]","[]"
"oewn-02602462-a","['proactive']","descriptive of any event or stimulus or process that has an effect on events or stimuli or processes that occur subsequently","['proactive inhibition', 'proactive interference']","[]","[]","[]","[]"
"oewn-01974005-v","['queen']","become a queen","['her pawn queened']","[]","[]","[]","[]"
"oewn-00322170-r","['disturbingly']","in a disturbing manner","[""the details of the kidnapper's letter had sounded disturbingly convincing""]","[]","[]","[]","[]"
"oewn-01379820-a","['unknown']","not known","['an unknown amount', 'an unknown island', 'an unknown writer', 'an unknown source']","['oewn-01378100-a']","[['known']]","['apprehended with certainty']","[['a known quantity', 'the limits of the known world', 'a musician known throughout the world', 'a known criminal']]"
"oewn-00020931-r","['always', 'invariably', 'constantly']","without variation or change, in every case","['constantly kind and gracious', 'he always arrives on time']","[]","[]","[]","[]"
"oewn-07157845-n","['consultation']","a conference between two or more people to consider a particular question","['frequent consultations with his lawyer', 'a consultation of several medical specialists']","[]","[]","[]","[]"
"oewn-03604953-n","['job']","an object worked on; a result produced by working","['he held the job in his left hand and worked on it with his right']","[]","[]","[]","[]"
"oewn-01730449-s","['fervid', 'impassioned', 'perfervid', 'torrid', 'fervent', 'ardent', 'fiery']","characterized by intense emotion","['ardent love', 'an ardent lover', 'a fervent desire to change society', 'a fervent admirer', 'fiery oratory', 'an impassioned appeal', 'a torrid love affair']","[]","[]","[]","[]"
"oewn-02462670-a","['tracked']","having tracks","['new snow tracked by rabbits', 'tracked vehicles']","['oewn-02463135-a']","[['trackless']]","['having no tracks']","[['a trackless trolley', 'the trackless snowy meadow']]"
"oewn-00068789-s","['considered']","carefully weighed","['a considered opinion']","[]","[]","[]","[]"
"oewn-02760892-v","['resist', 'reject', 'refuse']","resist immunologically the introduction of some foreign tissue or organ","['His body rejected the liver of the donor']","[]","[]","[]","[]"
"oewn-00432720-s","['obscure', 'vague']","not clearly expressed or understood","['an obscure turn of phrase', 'an impulse to go off and fight certain obscure battles of his own spirit', 'their descriptions of human behavior become vague, dull, and unclear', 'vague...forms of speech...have so long passed for mysteries of science']","[]","[]","[]","[]"
"oewn-00013179-a","['concrete']","capable of being perceived by the senses; not abstract or imaginary","['concrete objects such as trees']","['oewn-00011776-a']","[['abstract']]","['existing only in the mind; separated from embodiment']","[[""abstract words like `truth' and `justice'""]]"
"oewn-01650673-v","['pick']","provoke","['pick a fight or a quarrel']","[]","[]","[]","[]"
"oewn-01918940-v","['run']","cover by running; run a certain distance","['She ran 10 miles that day']","[]","[]","[]","[]"
"oewn-00359910-r","['about']","in rotation or succession","['turn about is fair play']","[]","[]","[]","[]"
"oewn-00976848-n","['charge']","an impetuous rush toward someone or something","[""the wrestler's charge carried him past his adversary"", 'the battle began with a cavalry charge']","[]","[]","[]","[]"
"oewn-00318413-r","['yieldingly', 'obediently']","in an obedient manner","['obediently she slipped off her right shoe and stocking']","['oewn-00318598-r']","[['disobediently']]","['in a disobedient manner']","[['he went ahead disobediently and did what his supervisor had warned him not to do']]"
"oewn-00749422-v","['thrust', 'force']","impose urgently, importunately, or inexorably","['She forced her diet fads on him']","[]","[]","[]","[]"
"oewn-02203116-v","['follow', 'survey', 'surveil']","keep under surveillance","['The police had been following him for weeks but they could not prove his involvement in the bombing']","[]","[]","[]","[]"
"oewn-02579686-a","['wise']","having or prompted by wisdom or discernment","['a wise leader', 'a wise and perceptive comment']","['oewn-02580838-a']","[['foolish']]","['devoid of good sense or judgment']","[['foolish remarks', 'a foolish decision']]"
"oewn-07536278-n","['fear', 'awe', 'reverence', 'veneration']","a feeling of profound respect for someone or something","['the fear of God', 'the Chinese reverence for the dead', 'the French treat food with gentle reverence', 'his respect for the law bordered on veneration']","[]","[]","[]","[]"
"oewn-00507669-n","['wager', 'bet']","the act of gambling","['he did it on a bet']","[]","[]","[]","[]"
"oewn-02600258-v","['chance']","be the case by chance","['I chanced to meet my old friend in the street']","[]","[]","[]","[]"
"oewn-00187483-n","['score']","the act of scoring in a game or sport","['the winning score came with less than a minute left to play']","[]","[]","[]","[]"
"oewn-06656171-n","['evidence']","an indication that makes something evident","['his trembling was evidence of his fear']","[]","[]","[]","[]"
"oewn-02133811-s","['situated', 'placed', 'set', 'located']","situated in a particular spot or position","['valuable centrally located urban land', 'strategically placed artillery', 'a house set on a hilltop', 'nicely situated on a quiet riverbank']","[]","[]","[]","[]"
"oewn-01963040-v","['prance']","spring forward on the hind legs","['The young horse was prancing in the meadow']","[]","[]","[]","[]"
"oewn-01612560-a","['noticed']","being perceived or observed","['an easily noticed effect on the rate of growth']","['oewn-01612846-a']","[['unnoticed']]","['not noticed']","[['hoped his departure had passed unnoticed']]"
"oewn-04707284-n","['floridness', 'flamboyance', 'showiness', 'floridity']","extravagant elaborateness","['he wrote with great flamboyance']","[]","[]","[]","[]"
"oewn-00601765-v","['engage', 'absorb', 'occupy', 'engross']","consume all of one's attention or time","['Her interest in butterflies absorbs her completely']","[]","[]","[]","[]"
"oewn-01994175-s","['hostile']","impossible to bring into friendly accord","['hostile factions']","[]","[]","[]","[]"
"oewn-05721471-n","['vision', 'visual sensation']","the perceptual experience of seeing","['the runners emerged from the trees into his clear vision', 'he had a visual sensation of intense light']","[]","[]","[]","[]"
"oewn-03389381-n","['form']","a mold for setting concrete","['they built elaborate forms for pouring the foundation']","[]","[]","[]","[]"
"oewn-01174528-s","['bouncing']","vigorously healthy","['a bouncing baby']","[]","[]","[]","[]"
"oewn-00830768-v","['learn', 'teach', 'instruct']","impart skills or knowledge to","['I taught them French', 'He instructed me in building a boat']","[]","[]","[]","[]"
"oewn-01420833-v","['scramble', 'beat']","stir vigorously","['beat the egg whites', 'beat the cream']","[]","[]","[]","[]"
"oewn-00810082-a","['dull']","lacking in liveliness or animation","['he was so dull at parties', 'a dull political campaign', 'a large dull impassive man', 'dull days with nothing to do', 'how dull and dreary the world is', 'fell back into one of her dull moods']","['oewn-00808265-a']","[['lively']]","['full of life and energy']","[['a lively discussion', 'lively and attractive parents', 'a lively party']]"
"oewn-00792836-s","['abject']","showing humiliation or submissiveness","['an abject apology']","[]","[]","[]","[]"
"oewn-07178244-n","['question', 'motion']","a formal proposal for action made to a deliberative assembly for discussion and vote","['he made a motion to adjourn', 'she called for the question']","[]","[]","[]","[]"
"oewn-01043287-v","['wave', 'beckon']","signal with the hands or nod","['She waved to her friends', 'He waved his hand hospitably']","[]","[]","[]","[]"
"oewn-00899241-v","['ask', 'inquire', 'enquire']","address a question to and expect an answer from","['Ask your teacher about trigonometry', 'The children asked me about their dead grandmother', 'I inquired about their special today', 'He had to ask directions several times']","[]","[]","[]","[]"
"oewn-01802111-v","['distress']","cause mental pain to","[""The news of her child's illness distressed the mother""]","[]","[]","[]","[]"
"oewn-11535484-n","['tension']","(physics) a stress that produces an elongation of an elastic physical body","['the direction of maximum tension moves asymptotically toward the direction of the shear']","[]","[]","[]","[]"
"oewn-00235931-r","['aside', 'apart']","placed or kept separate and distinct as for a purpose","['had a feeling of being set apart', 'quality sets it apart', 'a day set aside for relaxing']","[]","[]","[]","[]"
"oewn-13433894-n","['payroll', 'paysheet']","a list of employees and their salaries","['the company had a long payroll']","[]","[]","[]","[]"
"oewn-01879263-s","['thoughtful']","having intellectual depth","['a deeply thoughtful essay']","[]","[]","[]","[]"
"oewn-00086488-r","['fast']","quickly or rapidly (often used as a combining form)","['how fast can he get here?', 'ran as fast as he could', 'needs medical help fast', 'fast-running rivers', 'fast-breaking news', 'fast-opening (or fast-closing) shutters']","[]","[]","[]","[]"
"oewn-07368316-n","['draw', 'tie', 'standoff']","the finish of a contest in which the score is tied and the winner is undecided","['the game ended in a draw', 'their record was 3 wins, 6 losses and a tie']","[]","[]","[]","[]"
"oewn-01119768-s","['good', 'honest']","not forged","['a good dollar bill']","[]","[]","[]","[]"
"oewn-00153949-v","['stretch', 'extend']","increase in quantity or bulk by adding a cheaper substance","['stretch the soup by adding some more cream', 'extend the casserole with a little rice']","[]","[]","[]","[]"
"oewn-00026546-r","['somehow', 'someway', 'someways']","in some unspecified way or manner; or by some unspecified means","['they managed somehow', 'he expected somehow to discover a woman who would love him', 'he tried to make is someway acceptable']","[]","[]","[]","[]"
"oewn-01904753-v","['trip', 'trip up']","cause to stumble","['The questions on the test tripped him up']","[]","[]","[]","[]"
"oewn-00731875-s","['autonomous']","existing as an independent entity","['the partitioning of India created two separate and autonomous jute economies']","[]","[]","[]","[]"
"oewn-02297496-v","['peculate', 'defalcate', 'misappropriate', 'malversate', 'embezzle']","appropriate (as property entrusted to one's care) fraudulently to one's own use","['The accountant embezzled thousands of dollars while working for the wealthy family']","[]","[]","[]","[]"
"oewn-01054777-n","['set']","the act of putting something in position","['he gave a final set to his hat']","[]","[]","[]","[]"
"oewn-01475650-v","['tumble']","throw together in a confused mass","['They tumbled the teams with no apparent pattern']","[]","[]","[]","[]"
"oewn-00804397-a","['sharp']","having or made by a thin edge or sharp point; suitable for cutting or piercing","['a sharp knife', 'a pencil with a sharp point']","['oewn-00803819-a']","[['dull']]","['not having a sharp edge or point']","[['the knife was too dull to be of any use']]"
"oewn-02736010-v","['leave']","have left or have as a remainder","['That left the four of us', '19 minus 8 leaves 11']","[]","[]","[]","[]"
"oewn-01207773-v","['carry', 'hold']","drink alcohol without showing ill effects","['He can hold his liquor', 'he had drunk more than he could carry']","[]","[]","[]","[]"
"oewn-10702832-n","['swimmer']","a trained athlete who participates in swimming meets","['he was an Olympic swimmer']","[]","[]","[]","[]"
"oewn-00498142-v","['boost', 'advance', 'supercharge']","increase or raise","['boost the voltage in an electrical circuit']","[]","[]","[]","[]"
"oewn-08094547-n","['company']","a unit of firefighters including their equipment","['a hook-and-ladder company']","[]","[]","[]","[]"
"oewn-01835473-v","['move']","move so as to change position, perform a nontranslational motion","['He moved his hand slightly to the right']","['oewn-01838427-v']","[['stand still']]","['remain in place; hold still; remain fixed or immobile']","[['Traffic stood still when the funeral procession passed by']]"
"oewn-02012161-s","['suppressive']","tending to suppress","['the government used suppressive measures to control the protest']","[]","[]","[]","[]"
