"idx0","SENT","HumEvalN","HumEvalSD","HumEval","PietA","PietB","PietC","NicoPos","NicoNeg","NicoCom","sents","text","sents_count","ba0","BATot","BAPos","BANeg","BAAbs"
161,162,31,0.9989241524588297,-1.7419354838709677,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,"[""Their idea of an 'easy life' is costing them dearly, and everyone can see it but them.""]","Their idea of an 'easy life' is costing them dearly, and everyone can see it but them.",1,"[-0.20518916845321655]",-0.20518916845321655,0.0,0.20518916845321655,0.20518916845321655
162,163,30,0.7738543627276671,2.2333333333333334,0.0,0.04,0.0,0.08,0.0,0.08,"['My oldest daughter loves to keep up her appearance and she keeps herself in fit condition by staying active by running and playing field hockey.']","My oldest daughter loves to keep up her appearance and she keeps herself in fit condition by staying active by running and playing field hockey.",1,"[0.41897863149642944]",0.41897863149642944,0.41897863149642944,0.0,0.41897863149642944
163,164,29,0.6037648712076858,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,"[""One such time of mine was a simple walk in one of London's great parks.""]","One such time of mine was a simple walk in one of London's great parks.",1,"[0.02387920767068863]",0.02387920767068863,0.02387920767068863,0.0,0.02387920767068863
164,165,31,1.0625592962581036,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,"['She was digging out some summer plants from a flower bed and some garden pots which had all finished flowering and replacing them with wall flowers and winter pansies.']","She was digging out some summer plants from a flower bed and some garden pots which had all finished flowering and replacing them with wall flowers and winter pansies.",1,"[0.036295920610427856]",0.036295920610427856,0.036295920610427856,0.0,0.036295920610427856
165,166,30,0.952311163288627,-1.7,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,"[""but I don't see things changing any time soon.""]","but I don't see things changing any time soon.",1,"[-0.22180834412574768]",-0.22180834412574768,0.0,0.22180834412574768,0.22180834412574768
166,167,30,0.959525744924238,1.9,0.12903225806451613,0.03225806451612903,0.12903225806451613,0.12903225806451613,0.0,0.12903225806451613,"['About 3 years ago, I had a health scare and this really made re evaluate what was important in my life and helped me set goals to achieve what I wanted to.']","About 3 years ago, I had a health scare and this really made re evaluate what was important in my life and helped me set goals to achieve what I wanted to.",1,"[0.17298918962478638]",0.17298918962478638,0.17298918962478638,0.0,0.17298918962478638
167,168,31,0.672021505032247,0.41935483870967744,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,"['Each monday night at the club there is a ladies mix in which just gives the ladies a chance to practice with each other and have some friendly games.']","Each monday night at the club there is a ladies mix in which just gives the ladies a chance to practice with each other and have some friendly games.",1,"[0.09934455156326294]",0.09934455156326294,0.09934455156326294,0.0,0.09934455156326294
168,169,31,1.0944630931948283,-0.7419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,"[""As she was going slowly down the hill and was turning the corner the car started to slide and she couldn't stop it and unfortunately she crashed into the street sign with quite a bang.""]","As she was going slowly down the hill and was turning the corner the car started to slide and she couldn't stop it and unfortunately she crashed into the street sign with quite a bang.",1,"[-0.10002047568559647]",-0.10002047568559647,0.0,0.10002047568559647,0.10002047568559647
169,170,31,0.9571462961627468,-1.8709677419354838,0.0,0.0,0.0,0.0,0.13636363636363635,-0.13636363636363635,"[""Yes I've been physically lazy, lazy in checking in it's those people I hold dear"", 'but I ave not been mentally lazy.']","Yes I've been physically lazy, lazy in checking in it's those people I hold dear but I ave not been mentally lazy.",2,"[-0.7817319631576538, 0.04175722226500511]",-0.36998737044632435,0.020878611132502556,0.3908659815788269,0.41174459271132946
170,171,31,1.088552358207514,-0.5806451612903226,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,"['Unfortunately some other people on the yard thought she would not load and in fact decided to lunge another horse in a pen alongside the lorry.']","Unfortunately some other people on the yard thought she would not load and in fact decided to lunge another horse in a pen alongside the lorry.",1,"[-0.10316691547632217]",-0.10316691547632217,0.0,0.10316691547632217,0.10316691547632217
171,172,30,0.922266074754828,-1.6666666666666667,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,"['He failed to shoot various targets at the same time and did not fixate on one company.']","He failed to shoot various targets at the same time and did not fixate on one company.",1,"[-0.5917189121246338]",-0.5917189121246338,0.0,0.5917189121246338,0.5917189121246338
172,173,30,0.6914918072835208,2.2666666666666666,0.0847457627118644,0.03389830508474576,0.03389830508474576,0.0847457627118644,0.0,0.0847457627118644,"['She said the best advise she could give me was to not think about weight or losing weight but just to focus on feeling good inside yourself and being a really active person and living a very active lifestyle is a brilliant and great way to make you feel good, help with your mental health and physical health too.']","She said the best advise she could give me was to not think about weight or losing weight but just to focus on feeling good inside yourself and being a really active person and living a very active lifestyle is a brilliant and great way to make you feel good, help with your mental health and physical health too.",1,"[0.2993525564670563]",0.2993525564670563,0.2993525564670563,0.0,0.2993525564670563
173,174,30,0.7648904962570575,-2.033333333333333,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,"['This led to me becoming more and more quiet, shy and lacking in confidence.']","This led to me becoming more and more quiet, shy and lacking in confidence.",1,"[-0.6666918992996216]",-0.6666918992996216,0.0,0.6666918992996216,0.6666918992996216
174,175,30,0.7279320417946061,0.43333333333333335,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,"['I was previously employed in to a family business as a credit controller in the industry of construction.']","I was previously employed in to a family business as a credit controller in the industry of construction.",1,"[0.05660480260848999]",0.05660480260848999,0.05660480260848999,0.0,0.05660480260848999
175,176,31,0.9087389347953037,-0.6774193548387096,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,"['Her other friends and family were really disappointed that they were not able to see her anymore.']","Her other friends and family were really disappointed that they were not able to see her anymore.",1,"[-0.21977096796035767]",-0.21977096796035767,0.0,0.21977096796035767,0.21977096796035767
176,177,31,0.6152191671720852,2.3870967741935485,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,"['This was a time at work where i had worked hard in order to gain a promotion.']","This was a time at work where i had worked hard in order to gain a promotion.",1,"[0.35053449869155884]",0.35053449869155884,0.35053449869155884,0.0,0.35053449869155884
177,178,30,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,"['It all started several years ago when I worked with this person.']","It all started several years ago when I worked with this person.",1,"[-0.027312161400914192]",-0.027312161400914192,0.0,0.027312161400914192,0.027312161400914192
178,179,29,0.7123125455595853,2.310344827586207,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,"['I spent the next year learning the job more, asking questions, completing additional task to expand my skill set.']","I spent the next year learning the job more, asking questions, completing additional task to expand my skill set.",1,"[0.41400185227394104]",0.41400185227394104,0.41400185227394104,0.0,0.41400185227394104
179,180,30,0.718395402284138,-2.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"[""However, I couldn't see the point of sorting the mess.""]","However, I couldn't see the point of sorting the mess.",1,"[-0.46845948696136475]",-0.46845948696136475,0.0,0.46845948696136475,0.46845948696136475
180,181,30,1.7645943169602116,1.7,0.1875,0.0625,0.125,0.125,0.0,0.125,"['Nowadays, there is not a time you will not see him actively training towards this goal.']","Nowadays, there is not a time you will not see him actively training towards this goal.",1,"[0.24469375610351562]",0.24469375610351562,0.24469375610351562,0.0,0.24469375610351562
181,182,31,0.7620007620011429,-0.22580645161290322,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,"['They could easily just have one person talking and the other taking notes instead.']","They could easily just have one person talking and the other taking notes instead.",1,"[0.03445292264223099]",0.03445292264223099,0.03445292264223099,0.0,0.03445292264223099
182,183,30,1.3222238320605804,-0.9,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,"['but Laura was convicted of fraud for giving additional discounts to random people in a store she worked in - this amounted to over £2000 and it seems they wanted to make an example of her.']","but Laura was convicted of fraud for giving additional discounts to random people in a store she worked in - this amounted to over £2000 and it seems they wanted to make an example of her.",1,"[-0.035958051681518555]",-0.035958051681518555,0.0,0.035958051681518555,0.035958051681518555
183,184,30,1.2452207485597395,-0.6333333333333333,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,"['and I had to justify to our line manager why we were behind target.']","and I had to justify to our line manager why we were behind target.",1,"[-0.1478590965270996]",-0.1478590965270996,0.0,0.1478590965270996,0.1478590965270996
184,185,29,1.4897019240976022,-0.1724137931034483,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,"['She had to change careers and fields and had little knowledge of this topic.']","She had to change careers and fields and had little knowledge of this topic.",1,"[0.022234130650758743]",0.022234130650758743,0.022234130650758743,0.0,0.022234130650758743
185,186,30,1.1651056880677462,1.2333333333333334,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,-0.05555555555555555,"[""On the other hand my youngest doesn't follow her older sister and keeps her room nice and orderly.""]","On the other hand my youngest doesn't follow her older sister and keeps her room nice and orderly.",1,"[0.10444219410419464]",0.10444219410419464,0.10444219410419464,0.0,0.10444219410419464
186,187,31,0.9793568220757113,-1.3225806451612903,0.05,0.0,0.05,0.0,0.0,0.0,"['Normally on the first day of the holiday I would be happy just lazing by the pool and doing nothing.']","Normally on the first day of the holiday I would be happy just lazing by the pool and doing nothing.",1,"[-0.246359184384346]",-0.246359184384346,0.0,0.246359184384346,0.246359184384346
187,188,30,1.069966161243848,-0.6,0.2,0.0,0.2,0.1,0.0,0.1,"['There were several tasks that I needed to do yesterday']","There were several tasks that I needed to do yesterday",1,"[0.03301616758108139]",0.03301616758108139,0.03301616758108139,0.0,0.03301616758108139
188,189,29,1.4905283884741314,-1.6896551724137931,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,"[""I don't see the point in working all hours of the day to earn money for other people.""]","I don't see the point in working all hours of the day to earn money for other people.",1,"[-0.28416815400123596]",-0.28416815400123596,0.0,0.28416815400123596,0.28416815400123596
189,190,30,1.3412123525798005,-1.1666666666666667,0.0,0.0,0.0,0.0,0.04,-0.04,"['This would frustrate me slightly as I would see it as lazy when he could potentially be helping out around the house a bit more.']","This would frustrate me slightly as I would see it as lazy when he could potentially be helping out around the house a bit more.",1,"[-0.3491155207157135]",-0.3491155207157135,0.0,0.3491155207157135,0.3491155207157135
190,191,29,1.0827805840074194,-1.3793103448275863,0.0,0.0,0.0,0.0,0.0,0.0,"['I reckon that the consequence of this is that I was to be on a sinking ship I would just wait until I could just walk into it!']","I reckon that the consequence of this is that I was to be on a sinking ship I would just wait until I could just walk into it!",1,"[-0.04221321642398834]",-0.04221321642398834,0.0,0.04221321642398834,0.04221321642398834
191,192,30,0.6617635789938568,1.9,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,"['The phone interview went really well, very simple questions were being asked and i answered them in a confident and timely manner.']","The phone interview went really well, very simple questions were being asked and i answered them in a confident and timely manner.",1,"[0.3819984197616577]",0.3819984197616577,0.3819984197616577,0.0,0.3819984197616577
192,193,30,1.5104996509110151,0.16666666666666666,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,"[""she wasn't very easy to be around at that point, but i tried to boost her confidence and help her vent her feelings.""]","she wasn't very easy to be around at that point, but i tried to boost her confidence and help her vent her feelings.",1,"[0.05810292065143585]",0.05810292065143585,0.05810292065143585,0.0,0.05810292065143585
193,194,30,1.3879613761229797,-0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,"['However when moving on from these early positions and looking to climb the ladder and move into higher positions including management there was a lack of formal management qualifications.']","However when moving on from these early positions and looking to climb the ladder and move into higher positions including management there was a lack of formal management qualifications.",1,"[0.5293964743614197]",0.5293964743614197,0.5293964743614197,0.0,0.5293964743614197
194,195,29,1.0884526007316115,1.5517241379310345,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,"['I asked my son if he fancied doing it and he did, so we both went down to the beach and hired out a double kayak for sixty minutes.']","I asked my son if he fancied doing it and he did, so we both went down to the beach and hired out a double kayak for sixty minutes.",1,"[0.17592374980449677]",0.17592374980449677,0.17592374980449677,0.0,0.17592374980449677
195,196,30,1.1249521062602224,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,"['I applied for a job recently and everything was against me to get this job.']","I applied for a job recently and everything was against me to get this job.",1,"[-0.10086162388324738]",-0.10086162388324738,0.0,0.10086162388324738,0.10086162388324738
196,197,29,1.7127456136116106,0.1724137931034483,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,"['My friend has been trying to pass her driving test for the last few years.']","My friend has been trying to pass her driving test for the last few years.",1,"[0.15354685485363007]",0.15354685485363007,0.15354685485363007,0.0,0.15354685485363007
197,198,29,1.2711268806842335,-0.5172413793103449,0.05,0.0,0.05,0.05,0.0,0.05,"['He would make these characters in his games and really get sucked in as though it was his real life.']","He would make these characters in his games and really get sucked in as though it was his real life.",1,"[0.14316850900650024]",0.14316850900650024,0.14316850900650024,0.0,0.14316850900650024
198,199,31,1.5204696501374986,-0.3870967741935484,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,"['Only last night she was over here asking me to help her apply for a job she had found and was struggling to attach her CV to the application.']","Only last night she was over here asking me to help her apply for a job she had found and was struggling to attach her CV to the application.",1,"[0.003688499331474304]",0.003688499331474304,0.003688499331474304,0.0,0.003688499331474304
199,200,29,0.7123125455595855,-1.6896551724137931,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,"['Teachers were less than supportive and as a result, their grades did suffer.']","Teachers were less than supportive and as a result, their grades did suffer.",1,"[-0.460575133562088]",-0.460575133562088,0.0,0.460575133562088,0.460575133562088
200,201,30,0.8603661343041528,-1.8666666666666667,0.0,0.0,0.0,0.0,0.037037037037037035,-0.037037037037037035,"['Also with so many good TV shows around it really is hard to resist being lazy and to catch up with the shows and relax a lot.']","Also with so many good TV shows around it really is hard to resist being lazy and to catch up with the shows and relax a lot.",1,"[-0.06803376227617264]",-0.06803376227617264,0.0,0.06803376227617264,0.06803376227617264
201,202,30,0.651258728182957,-2.3,0.05263157894736842,0.0,0.05263157894736842,0.02631578947368421,0.0,0.02631578947368421,"[""It was disgusting, if she had of been ill, or working all the hours I could of understood it and sympathized with her, offered to help - but she just couldn't be bothered, I didn't and don't understand it.""]","It was disgusting, if she had of been ill, or working all the hours I could of understood it and sympathized with her, offered to help - but she just couldn't be bothered, I didn't and don't understand it.",1,"[-0.038003627210855484]",-0.038003627210855484,0.0,0.038003627210855484,0.038003627210855484
202,203,31,0.3592106040535498,-0.06451612903225806,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,"['we got to the park and i was told i didnt have to pay for anything.']","we got to the park and i was told i didnt have to pay for anything.",1,"[-0.01863866299390793]",-0.01863866299390793,0.0,0.01863866299390793,0.01863866299390793
203,204,30,0.6686751354593717,-2.033333333333333,0.05,0.0,0.05,0.0,0.0,0.0,"['This resulted in me getting out of breath easily, feeling generally run down and gaining a very low self esteem.']","This resulted in me getting out of breath easily, feeling generally run down and gaining a very low self esteem.",1,"[-0.5530490279197693]",-0.5530490279197693,0.0,0.5530490279197693,0.5530490279197693
204,205,31,0.8712862818535803,1.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,"['As the weather here in the UK was warm and hot for many weeks to come i wanted to design something for a garden.']","As the weather here in the UK was warm and hot for many weeks to come i wanted to design something for a garden.",1,"[0.05024348944425583]",0.05024348944425583,0.05024348944425583,0.0,0.05024348944425583
205,206,30,1.4840144374549435,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,"['I have a quite stressful job which in shows that I am constantly on the go.']","I have a quite stressful job which in shows that I am constantly on the go.",1,"[-0.07280239462852478]",-0.07280239462852478,0.0,0.07280239462852478,0.07280239462852478
206,207,30,0.7310832774866962,1.5,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,"['In the year before she was meant to graduate high school, she was leading a youth mission trip.']","In the year before she was meant to graduate high school, she was leading a youth mission trip.",1,"[0.027618039399385452]",0.027618039399385452,0.027618039399385452,0.0,0.027618039399385452
207,208,30,0.7611243951073873,2.2,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,"['We all know she will do any amazing job and she has alot of love and support from so many people already.']","We all know she will do any amazing job and she has alot of love and support from so many people already.",1,"[0.42638078331947327]",0.42638078331947327,0.42638078331947327,0.0,0.42638078331947327
208,209,30,0.9468641529479986,2.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,"['One of the most challenging tasks I undertook, leading a team of people, was to reduce the numbers of patients waiting for routine surgery, such as hip and knee replacements.']","One of the most challenging tasks I undertook, leading a team of people, was to reduce the numbers of patients waiting for routine surgery, such as hip and knee replacements.",1,"[0.4107535779476166]",0.4107535779476166,0.4107535779476166,0.0,0.4107535779476166
209,210,29,0.8048498314788461,-1.8275862068965518,0.0,0.125,0.0,0.125,0.0,0.125,"['I have never been a very active person.']","I have never been a very active person.",1,"[-0.5824326872825623]",-0.5824326872825623,0.0,0.5824326872825623,0.5824326872825623
210,211,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['As I was leaving the house the phone rang.']","As I was leaving the house the phone rang.",1,"[-0.02366602048277855]",-0.02366602048277855,0.0,0.02366602048277855,0.02366602048277855
211,212,29,0.8653140891643936,-0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,"['She joined the ""less"" group - these were the shorter rides.']","She joined the ""less"" group - these were the shorter rides.",1,"[-0.17484961450099945]",-0.17484961450099945,0.0,0.17484961450099945,0.17484961450099945
212,213,30,1.1472105098991157,-0.8333333333333334,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.09523809523809523,"['Overall it was a very stressful year not even thinking about all the societal changes happening outside of work (restrictions etc).']","Overall it was a very stressful year not even thinking about all the societal changes happening outside of work (restrictions etc).",1,"[-0.17567481100559235]",-0.17567481100559235,0.0,0.17567481100559235,0.17567481100559235
213,214,31,1.0766335425511488,0.3225806451612903,0.05,0.05,0.05,0.0,0.0,0.0,"['Initially I thought I would just read for 20 minutes or so then go and get on with clearing the shed.']","Initially I thought I would just read for 20 minutes or so then go and get on with clearing the shed.",1,"[0.06516817212104797]",0.06516817212104797,0.06516817212104797,0.0,0.06516817212104797
214,215,30,1.1885468767200222,-0.9666666666666667,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,"['However, my attempt was obviously unsuccessful as my mother-in-law asked me not to change the subject and continued questioning my wife.']","However, my attempt was obviously unsuccessful as my mother-in-law asked me not to change the subject and continued questioning my wife.",1,"[-0.24627003073692322]",-0.24627003073692322,0.0,0.24627003073692322,0.24627003073692322
215,216,31,0.7634105703517153,-2.129032258064516,0.07352941176470588,0.0,0.058823529411764705,0.029411764705882353,0.0,0.029411764705882353,"['It got to the point that even though this person was brainy and still is, it is unlikely that this person will further their education as they are too old now, they are also very conservative and not fickle, they believe that education should be done when you are younger and so would not even think about entering university or such like at the age they are at.']","It got to the point that even though this person was brainy and still is, it is unlikely that this person will further their education as they are too old now, they are also very conservative and not fickle, they believe that education should be done when you are younger and so would not even think about entering university or such like at the age they are at.",1,"[-0.10521204024553299]",-0.10521204024553299,0.0,0.10521204024553299,0.10521204024553299
216,217,30,0.4138409933973337,-0.03333333333333333,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,"['The questions were asked of me and I had 5 seconds to think of an answer and then 2 minutes to respond to the question.']","The questions were asked of me and I had 5 seconds to think of an answer and then 2 minutes to respond to the question.",1,"[0.19410794973373413]",0.19410794973373413,0.19410794973373413,0.0,0.19410794973373413
217,218,30,0.8866830868758714,-1.2,0.21428571428571427,0.023809523809523808,0.21428571428571427,0.0,0.0,0.0,"[""We are a low income family we don't have a lot of spare money to be able to get things done we need to do, I think I had to get some decorating done but didn't have the money to do it""]","We are a low income family we don't have a lot of spare money to be able to get things done we need to do, I think I had to get some decorating done but didn't have the money to do it",1,"[-0.21350333094596863]",-0.21350333094596863,0.0,0.21350333094596863,0.21350333094596863
218,219,30,1.3235271579877137,-0.8,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,"['Unfortunately, it also happened to be one of the hottest days of the year, this particular year, so despite managing his hydration, he did unfortunately have to pull out of the race as he was very close to collapsing due to the heat.']","Unfortunately, it also happened to be one of the hottest days of the year, this particular year, so despite managing his hydration, he did unfortunately have to pull out of the race as he was very close to collapsing due to the heat.",1,"[-0.13481108844280243]",-0.13481108844280243,0.0,0.13481108844280243,0.13481108844280243
219,220,29,1.07249536382155,1.6896551724137931,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,"['We had organised a weekend away with other friends and we delegated things that each of us needed to bring and also what jobs we would do at the campsite.']","We had organised a weekend away with other friends and we delegated things that each of us needed to bring and also what jobs we would do at the campsite.",1,"[0.09156444668769836]",0.09156444668769836,0.09156444668769836,0.0,0.09156444668769836
220,221,30,0.5560534167675355,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"[""I always referred to it as 'job insurance.'""]","I always referred to it as 'job insurance.'",1,"[0.003304886631667614]",0.003304886631667614,0.003304886631667614,0.0,0.003304886631667614
221,222,30,0.6214554662658655,-1.6,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,"[""This man she went to school which in today's standards would've been classed as failing.""]","This man she went to school which in today's standards would've been classed as failing.",1,"[-0.10623213648796082]",-0.10623213648796082,0.0,0.10623213648796082,0.10623213648796082
222,223,29,1.369980762872382,1.3448275862068966,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,"['At times when I struggled with the motivation or energy each day, watching their determination really motivated me.']","At times when I struggled with the motivation or energy each day, watching their determination really motivated me.",1,"[0.1447291225194931]",0.1447291225194931,0.1447291225194931,0.0,0.1447291225194931
223,224,30,1.7952683659406266,-1.1333333333333333,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,"['He felt downbeat, frustrated, and empty after having spent a good twelve to fifteen years of his life following his dream.']","He felt downbeat, frustrated, and empty after having spent a good twelve to fifteen years of his life following his dream.",1,"[-0.6285339593887329]",-0.6285339593887329,0.0,0.6285339593887329,0.6285339593887329
224,225,30,0.6074253182419871,-1.9,0.0,0.0,0.0,0.0,0.06666666666666667,-0.06666666666666667,"['I was writing my dissertation for my degree and got lazy in the writing process.']","I was writing my dissertation for my degree and got lazy in the writing process.",1,"[-0.49843648076057434]",-0.49843648076057434,0.0,0.49843648076057434,0.49843648076057434
225,226,31,1.0359142240407226,-1.8387096774193548,0.0,0.0,0.0,0.0,0.0,0.0,"['He looked utterly bored the entire afternoon/evening.']","He looked utterly bored the entire afternoon/evening.",1,"[-0.4585056006908417]",-0.4585056006908417,0.0,0.4585056006908417,0.4585056006908417
226,227,30,1.2015315896469558,2.2666666666666666,0.125,0.0375,0.125,0.025,0.0,0.025,"[""so I lost all of my free time doing extra hours at work so that I could build up enough money to buy the things we needed for decorating, once it was all bought and I could decorate I felt very accomplished knowing that I earned the money to do it and didn't just have to borrow the money to get it done, once it was all decorated I had a lot of pride in one I had just done""]","so I lost all of my free time doing extra hours at work so that I could build up enough money to buy the things we needed for decorating, once it was all bought and I could decorate I felt very accomplished knowing that I earned the money to do it and didn't just have to borrow the money to get it done, once it was all decorated I had a lot of pride in one I had just done",1,"[0.22070232033729553]",0.22070232033729553,0.22070232033729553,0.0,0.22070232033729553
227,228,30,1.3256965204630415,-0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,"['but they appointed the promotion to somebody my friend would see as unworthy.']","but they appointed the promotion to somebody my friend would see as unworthy.",1,"[0.09435838460922241]",0.09435838460922241,0.09435838460922241,0.0,0.09435838460922241
228,229,29,0.8495144947835149,-0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,"['Business started slowly.']","Business started slowly.",1,"[-0.2588646709918976]",-0.2588646709918976,0.0,0.2588646709918976,0.2588646709918976
229,230,30,0.5713464637233656,-2.466666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,"['He does very little cleaning and his house tends to be untidy and quite scruffy.']","He does very little cleaning and his house tends to be untidy and quite scruffy.",1,"[-0.43723827600479126]",-0.43723827600479126,0.0,0.43723827600479126,0.43723827600479126
230,231,29,0.5085476277156078,-2.4827586206896552,0.0,0.0,0.0,0.0,0.1111111111111111,-0.1111111111111111,"['I am always lazy when it comes to housework.']","I am always lazy when it comes to housework.",1,"[-0.7053049802780151]",-0.7053049802780151,0.0,0.7053049802780151,0.7053049802780151
231,232,30,0.7183954022841379,-2.3666666666666667,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,"['So I ended up staying in that tent for 3 weeks with my radio on, and eating and basically not doing very much, which was very boring.']","So I ended up staying in that tent for 3 weeks with my radio on, and eating and basically not doing very much, which was very boring.",1,"[-0.3005812168121338]",-0.3005812168121338,0.0,0.3005812168121338,0.3005812168121338
232,233,31,0.6010743070375286,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,"['Her partner, who I was also friends with, was staying at home to look after the house and the cats.']","Her partner, who I was also friends with, was staying at home to look after the house and the cats.",1,"[-0.032244935631752014]",-0.032244935631752014,0.0,0.032244935631752014,0.032244935631752014
233,234,30,0.6074253182419872,0.1,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,"['Luckily we do have a pressure washer so it is not as painful as a simple garden hose as we did only used to have that...']","Luckily we do have a pressure washer so it is not as painful as a simple garden hose as we did only used to have that...",1,"[0.046970486640930176]",0.046970486640930176,0.046970486640930176,0.0,0.046970486640930176
234,235,30,0.5872202195147034,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,"['I was supplied with the bottles of water that were needed.']","I was supplied with the bottles of water that were needed.",1,"[0.03132499009370804]",0.03132499009370804,0.03132499009370804,0.0,0.03132499009370804
235,236,29,0.6732027706741482,2.103448275862069,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,"['I was so proud of him achieveing this after going back into education at 50 years of age.']","I was so proud of him achieveing this after going back into education at 50 years of age.",1,"[0.48066583275794983]",0.48066583275794983,0.48066583275794983,0.0,0.48066583275794983
236,237,30,0.9878573120474017,-1.7,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,"['They would waste energy and electricity by leaving lights on all the time and leaving their computer on even when they were out for the day.']","They would waste energy and electricity by leaving lights on all the time and leaving their computer on even when they were out for the day.",1,"[-0.15446414053440094]",-0.15446414053440094,0.0,0.15446414053440094,0.15446414053440094
237,238,29,0.8169991950602302,2.103448275862069,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.06896551724137931,0.0,0.06896551724137931,"['Having now been a professional footballer for around 8 years, this has clearly paid off for him - and I am sure he would agree that he has achieved his goal.']","Having now been a professional footballer for around 8 years, this has clearly paid off for him - and I am sure he would agree that he has achieved his goal.",1,"[0.2371380478143692]",0.2371380478143692,0.2371380478143692,0.0,0.2371380478143692
238,239,30,0.31984191497474596,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"['the next time we let them sniff each other.']","the next time we let them sniff each other.",1,"[-0.00812175590544939]",-0.00812175590544939,0.0,0.00812175590544939,0.00812175590544939
239,240,30,0.7588557629520365,2.1,0.0,0.1,0.0,0.15,0.0,0.15,"['This kept her accountable and meant that she carried on working with the personal trainer and getting stronger and stronger.']","This kept her accountable and meant that she carried on working with the personal trainer and getting stronger and stronger.",1,"[0.4970146119594574]",0.4970146119594574,0.4970146119594574,0.0,0.4970146119594574
